case_id,source_year,stock_code_raw,stock_code_wind,dataset_split,official_match_status,official_match_method,official_listed_date,institution_id,security_id,selected_name,has_ipo_information,has_institution_info,has_delisted_info,official_ipo_price,official_offer_price,official_delisted_date,official_listing_board_id,official_list_method,official_industry_name,official_funds_raised,official_net_proceed,eod_available,first_eod_trade_date,listed_date_eod_relation,source_workbook,source_workbook_sha256,notes
ipo_2024_02598,2024,02598,2598.HK,validation,matched,symbol+source_year+ipo,2024-03-28,10467341,201004287403,连连数字,true,true,false,10.22,10.2200,,P3401,全球發售,支付服务,"657,146,000","548,020,000",true,20240328,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_02613,2024,02613,2613.HK,validation,matched,symbol+next_year+ipo,2025-01-09,10969670,201004302483,汇舸环保,true,true,false,31.8,31.8000,,P3401,全球發售,商业用车及货车,"318,000,000","273,400,000",true,20250109,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_02881,2024,02881,2881.HK,validation,matched,symbol+source_year+ipo,2024-06-18,101292227,201004291303,武汉有机控股,true,true,false,5.5,5.5000,,P3401,全球發售,特殊化工用品,"100,650,000","25,850,000",true,20240618,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_02898,2024,02898,2898.HK,validation,matched,symbol+source_year+ipo,2024-05-24,101194469,201000002543,盛禾生物─B,true,true,false,13.5,13.5000,,P3401,全球發售,生物技术,"461,049,300","391,600,000",true,20240524,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_06086,2024,06086,6086.HK,validation,matched,symbol+source_year+ipo,2024-07-09,101360701,201004292925,方舟健客,true,true,false,8.18,8.1800,,P3401,全球發售,药品分销,"194,684,000","67,090,000",true,20240709,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_06181,2024,06181,6181.HK,validation,matched,symbol+source_year+ipo,2024-06-28,10493863,201004291865,老铺黄金,true,true,false,40.5,40.5000,,P3401,全球發售,珠宝钟表,"1,041,830,100","957,080,000",true,20240628,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_06657,2024,06657,6657.HK,validation,matched,symbol+source_year+ipo,2024-07-09,10368826,201004292926,百望股份,true,true,false,36,36.0000,,P3401,全球發售,应用软件,"333,432,000","228,870,000",true,20240709,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_06681,2024,06681,6681.HK,validation,matched,symbol+next_year+ipo,2025-01-08,101446721,201004302383,脑动极光─B,true,true,false,3.22,3.2200,,P3401,全球發售,医疗及医学美容服务,"583,180,640","501,320,000",true,20250108,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_06936,2024,06936,6936.HK,validation,matched,symbol+source_year+ipo,2024-11-27,101374,201004301183,顺丰控股,true,true,false,34.3,34.3000,,P3401,全球發售,航空货运及物流,"5,831,000,000","5,661,300,000",true,20241127,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_08529,2024,08529,8529.HK,validation,matched,symbol+source_year+ipo,2024-06-03,101222417,201004290743,优博控股,true,true,false,0.5,0.5000,,P3403,股份發售,半导体设备与材料,"68,750,000","31,350,000",true,20240603,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_08629,2024,08629,8629.HK,validation,matched,symbol+source_year+ipo,2024-09-06,101395582,201004297143,广东集信国控检测,true,true,false,9.9,9.9000,,P3403,股份發售,楼宇建造,"100,772,100","59,400,000",true,20240909,eod_starts_after_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_08637,2024,08637,8637.HK,validation,matched,symbol+source_year+ipo,2024-07-02,101331095,201004292083,元续科技,true,true,false,2.42,2.4200,,P3403,股份發售,半导体设备与材料,"65,340,000","12,030,000",true,20240702,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_09639,2024,09639,9639.HK,validation,matched,symbol+source_year+ipo,2024-10-09,101419221,201004299444,荣利营造,true,true,false,0.73,0.7300,,P3401,股份發售,重型基建,"182,500,000","149,700,000",true,20241009,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_09660,2024,09660,9660.HK,validation,matched,symbol+source_year+ipo,2024-10-24,10874521,201004299923,地平线机器人─W,true,true,false,3.99,3.9900,,P3401,全球發售,数码解决方案服务,"6,086,881,458","5,798,000,000",true,20241024,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_09680,2024,09680,9680.HK,validation,matched,symbol+source_year+ipo,2024-07-10,10491483,201004292943,如祺出行,true,true,false,35,35.0000,,P3401,全球發售,公共运输,"1,050,168,000","969,200,000",true,20240710,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2024_09879,2024,09879,9879.HK,validation,matched,symbol+source_year+ipo,2024-03-21,101115768,201004287203,米高集团,true,true,false,4.08,4.0800,,P3401,全球發售,化肥及农用化合物,"954,475,200","819,940,000",true,20240321,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_00100,2025,00100,0100.HK,blind_test,matched,symbol+next_year+ipo,2026-01-09,102064856,201000000604,MiniMax-WP,true,true,false,,165.0000,,P3401,全球發售,数码解决方案服务,"5,540,244,600","5,293,390,000",true,20260109,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_00501,2025,00501,0501.HK,blind_test,matched,symbol+next_year+ipo,2026-01-12,10147143,201000069935,豪威集團,true,true,false,,104.8000,,P3401,全球發售,半导体,"5,317,667,280","5,204,400,000",true,20260112,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_00638,2025,00638,0638.HK,blind_test,matched,symbol+source_year+ipo,2025-10-22,10147185,201000001789,廣和通,true,true,false,21.5,21.5000,,P3401,全球發售,电子零件,"2,904,224,300","2,810,600,000",true,20251022,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_00699,2025,00699,0699.HK,blind_test,matched,symbol+source_year+ipo,2025-11-06,107912,201000001845,均勝電子,true,true,false,22,22.0000,,P3401,全球發售,汽车零件,"3,412,200,000","3,252,500,000",true,20251106,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_00800,2025,00800,0800.HK,blind_test,matched,symbol+source_year+ipo,2025-11-06,101422377,201000001916,文遠知行-W,true,true,false,27.1,27.1000,,P3401,全球發售,数码解决方案服务,"2,391,575,000","2,264,340,000",true,20251106,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_01276,2025,01276,1276.HK,blind_test,matched,symbol+source_year+ipo,2025-05-23,105141,201004308303,恒瑞醫藥,true,true,false,44.05,44.0500,,P3401,全球發售,药品,"11,373,604,280","11,218,800,000",true,20250523,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_01304,2025,01304,1304.HK,blind_test,matched,symbol+source_year+ipo,2025-07-09,10323428,201004309848,Fortior,true,true,false,120.5,120.5000,,P3401,全球發售,半导体,"2,597,498,000","2,462,620,000",true,20250709,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_01333,2025,01333,1333.HK,blind_test,matched,symbol+source_year+ipo,2025-05-07,10820798,201000002319,博雷頓,true,true,false,18,18.0000,,P3401,全球發售,重型机械,"234,000,000","147,800,000",true,20250507,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_01364,2025,01364,1364.HK,blind_test,matched,symbol+source_year+ipo,2025-02-12,101457061,201004304063,古茗,true,true,false,9.94,9.9400,,P3401,全球發售,非酒精饮料,"2,030,471,632","1,930,000,000",true,20250212,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_01384,2025,01384,1384.HK,blind_test,matched,symbol+source_year+ipo,2025-10-28,10542397,201004313023,滴普科技,true,true,false,26.66,26.6600,,P3401,全球發售,数码解决方案服务,"710,009,120","609,800,000",true,20251028,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_01641,2025,01641,1641.HK,blind_test,matched,symbol+next_year+ipo,2026-01-13,10560925,201004315905,紅星冷鏈,true,true,false,12.26,12.2600,,P3401,全球發售,地产投资,"285,204,380","252,330,000",true,20260113,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_01828,2025,01828,1828.HK,blind_test,matched,symbol+source_year+ipo,2025-07-07,10829632,201000002376,富衛集團,true,true,false,38,38.0000,,P3401,全球發售,保险,"3,661,053,000","3,125,700,000",true,20250707,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02026,2025,02026,2026.HK,blind_test,matched,symbol+source_year+ipo,2025-11-06,101438172,201004313443,小馬智行-W,true,true,false,139,139.0000,,P3401,全球發售,数码解决方案服务,"6,706,611,000","6,454,360,000",true,20251106,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02050,2025,02050,2050.HK,blind_test,matched,symbol+source_year+ipo,2025-06-23,101247,201004309323,三花智控,true,true,false,22.53,22.5300,,P3401,全球發售,工业零件及器材,"10,736,365,092","10,567,000,000",true,20250623,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02076,2025,02076,2076.HK,blind_test,matched,symbol+source_year+ipo,2025-07-04,10545147,201004233147,BOSS直聘-W,true,false,false,66,66.0000,,P3401,股份發售,,"2,770,000,000","2,199,900,000",true,20221222,eod_starts_before_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02097,2025,02097,2097.HK,blind_test,matched,symbol+source_year+ipo,2025-03-03,10598856,201004304523,蜜雪集團,true,true,false,202.5,202.5000,,P3401,全球發售,非酒精饮料,"3,972,807,000","3,798,769,659",true,20250303,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02259,2025,02259,2259.HK,blind_test,matched,symbol+source_year+ipo,2025-09-30,101738296,201004312203,紫金黃金國際,true,true,false,71.59,71.5900,,P3401,全球發售,黄金及贵金属,"28,731,880,487","28,172,200,000",true,20250930,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02396,2025,02396,2396.HK,blind_test,matched,symbol+source_year+ipo,2025-12-22,10452952,201004315243,華芢生物-B,true,true,false,,38.2000,,P3401,全球發售,生物技术,"674,184,160","599,820,000",true,20251222,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02408,2025,02408,2408.HK,blind_test,matched,symbol+source_year+ipo,2025-12-05,101898815,201004314644,遇見小麵,true,true,false,,7.0400,,P3401,全球發售,餐饮,"685,446,080","617,000,000",true,20251205,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02508,2025,02508,2508.HK,blind_test,matched,symbol+source_year+ipo,2025-06-26,101551381,201004309423,聖貝拉,true,true,false,6.58,6.5800,,P3401,全球發售,其他支援服务,"804,052,970","709,080,000",true,20250626,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02513,2025,02513,2513.HK,blind_test,matched,symbol+next_year+ipo,2026-01-08,10820504,201004315824,智譜,true,true,false,116.2,116.2000,,P3401,全球發售,数码解决方案服务,"5,000,364,880","4,806,000,000",true,20260108,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02525,2025,02525,2525.HK,blind_test,matched,symbol+source_year+ipo,2025-09-16,10704427,201004311763,禾賽-W,true,true,false,212.8,212.8000,,P3401,全球發售,数码解决方案服务,"4,784,276,000","4,611,150,000",true,20250916,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02539,2025,02539,2539.HK,blind_test,matched,symbol+source_year+ipo,2025-12-03,10503938,201004314543,樂摩科技,true,true,false,,40.0000,,P3401,全球發售,消闲及文娱设施,"222,224,000","182,160,000",true,20251203,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02543,2025,02543,2543.HK,blind_test,matched,symbol+source_year+ipo,2025-09-09,10966860,201004311543,大行科工,true,true,false,49.5,49.5000,,P3401,全球發售,玩具及消闲用品,"447,529,500","395,000,000",true,20250909,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02546,2025,02546,2546.HK,blind_test,matched,symbol+source_year+ipo,2025-12-19,10559011,201004315184,智匯礦業,true,true,false,,4.5100,,P3401,全球發售,其他金属及矿物,"550,003,520","495,100,000",true,20251219,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02553,2025,02553,2553.HK,blind_test,matched,symbol+next_year+ipo,2026-06-03,10471392,201004309843,首鋼朗澤,true,true,false,,14.6000,,P3401,全球發售,特殊化工用品,"584,000,000","486,460,000",false,,no_eod_coverage,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02561,2025,02561,2561.HK,blind_test,matched,symbol+source_year+ipo,2025-03-21,101471931,201004305403,維昇藥業-B,true,true,false,68.8,68.8000,,P3401,全球發售,生物技术,"783,288,000","672,300,000",true,20250321,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02565,2025,02565,2565.HK,blind_test,matched,symbol+source_year+ipo,2025-05-27,10561003,201004308403,派格生物醫藥-B,true,true,false,15.6,15.6000,,P3401,全球發售,生物技术,"300,822,600","231,800,000",true,20250527,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02569,2025,02569,2569.HK,blind_test,matched,symbol+source_year+ipo,2025-03-27,101472743,201004305703,舒寶國際,true,true,false,0.51,0.5100,,P3401,全球發售,个人护理,"127,500,000","86,000,000",true,20250327,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02573,2025,02573,2573.HK,blind_test,matched,symbol+source_year+ipo,2025-06-10,10504761,201004308944,新琪安,true,true,false,18.9,18.9000,,P3401,全球發售,食品添加剂,"200,064,060","164,150,000",true,20250610,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02575,2025,02575,2575.HK,blind_test,matched,symbol+source_year+ipo,2025-10-15,10598882,201004312704,軒竹生物-B,true,true,false,11.6,11.6000,,P3401,全球發售,生物技术,"781,068,600","701,000,000",true,20251015,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02579,2025,02579,2579.HK,blind_test,matched,symbol+source_year+ipo,2025-11-17,10490626,201004313826,中偉新材,true,true,false,,34.0000,,P3401,全球發售,特殊化工用品,"3,543,663,600","3,432,609,775",true,20251117,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02580,2025,02580,2580.HK,blind_test,matched,symbol+source_year+ipo,2025-09-02,101646120,201004311363,奧克斯電氣,true,true,false,17.42,17.4200,,P3401,全球發售,家庭电器,"4,150,057,184","3,993,500,000",true,20250902,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02581,2025,02581,2581.HK,blind_test,matched,symbol+source_year+ipo,2025-12-22,101997321,201004315244,明基醫院,true,true,false,,9.3400,,P3401,全球發售,医疗及医学美容服务,"625,780,000","554,500,000",true,20251222,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02583,2025,02583,2583.HK,blind_test,matched,symbol+source_year+ipo,2025-09-30,10383143,201004312183,西普尼,true,true,false,29.6,29.6000,,P3401,全球發售,珠宝钟表,"313,760,000","268,570,000",true,20250930,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02589,2025,02589,2589.HK,blind_test,matched,symbol+source_year+ipo,2025-05-08,10815974,201004307503,滬上阿姨,true,true,false,113.12,113.1200,,P3401,全球發售,非酒精饮料,"313,684,022","223,900,000",true,20250508,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02590,2025,02590,2590.HK,blind_test,matched,symbol+source_year+ipo,2025-07-09,10542572,201004309845,極智嘉-W,true,true,false,16.8,16.8000,,P3401,全球發售,数码解决方案服务,"2,991,670,080","2,813,830,000",true,20250709,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02591,2025,02591,2591.HK,blind_test,matched,symbol+source_year+ipo,2025-08-15,101597614,201004310903,銀諾醫藥-B,true,true,false,18.68,18.6800,,P3401,全球發售,生物技术,"682,873,552","634,700,000",true,20250815,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02592,2025,02592,2592.HK,blind_test,matched,symbol+source_year+ipo,2025-07-03,101551701,201004309623,撥康視雲-B,true,true,false,10.1,10.1000,,P3401,全球發售,生物技术,"611,878,200","522,210,000",true,20250703,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02595,2025,02595,2595.HK,blind_test,matched,symbol+source_year+ipo,2025-09-19,10508850,201004311884,勁方醫藥-B,true,true,false,20.39,20.3900,,P3401,全球發售,药品,"2,092,544,140","1,930,555,015",true,20250919,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02597,2025,02597,2597.HK,blind_test,matched,symbol+source_year+ipo,2025-07-09,10146515,201004309846,訊眾通信,true,true,false,13.55,13.5500,,P3401,全球發售,卫星及无线通讯,"412,462,000","367,500,000",true,20250709,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02603,2025,02603,2603.HK,blind_test,matched,symbol+source_year+ipo,2025-05-27,10120651,201004308383,吉宏股份,true,true,false,7.68,7.6800,,P3401,全球發售,线上零售商,"521,548,800","415,200,000",true,20250527,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02605,2025,02605,2605.HK,blind_test,matched,symbol+source_year+ipo,2025-06-10,101546615,201004309044,MetaLight,true,true,false,9.75,9.7500,,P3401,全球發售,广告及宣传,"242,346,000","159,730,000",true,20250610,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02609,2025,02609,2609.HK,blind_test,matched,symbol+source_year+ipo,2025-06-23,101551096,201004309324,佰澤醫療,true,true,false,4.22,4.2200,,P3401,全球發售,医疗及医学美容服务,"561,706,476","467,800,000",true,20250623,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02610,2025,02610,2610.HK,blind_test,matched,symbol+source_year+ipo,2025-03-25,101472313,201004305563,南山鋁業國際,true,true,false,26.6,26.6000,,P3401,全球發售,铝,"2,378,976,320","2,251,760,000",true,20250325,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02615,2025,02615,2615.HK,blind_test,matched,symbol+source_year+ipo,2025-11-17,10109105,201004313827,百利天恒,true,true,false,,347.50 - 389,,P3401,全球發售,,"3,179,580,975","3,017,500,000",false,,no_eod_coverage,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02617,2025,02617,2617.HK,blind_test,matched,symbol+source_year+ipo,2025-06-23,10578297,201004309325,藥捷安康-B,true,true,false,13.15,13.1500,,P3401,全球發售,生物技术,"200,945,150","161,300,000",true,20250623,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02619,2025,02619,2619.HK,blind_test,matched,symbol+source_year+ipo,2025-06-25,10464001,201004309403,香江電器,true,true,false,2.86,2.8600,,P3401,全球發售,家庭电器,"195,109,200","155,570,000",true,20250625,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02621,2025,02621,2621.HK,blind_test,matched,symbol+source_year+ipo,2025-05-30,101535698,201004308643,手回集團,true,true,false,8.08,8.0800,,P3401,全球發售,保险,"196,815,872","134,220,000",true,20250530,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02625,2025,02625,2625.HK,blind_test,matched,symbol+source_year+ipo,2025-03-31,101473108,201004305923,江蘇宏信,true,true,false,2.5,2.5000,,P3401,全球發售,超市及便利店,"133,905,000","92,550,000",true,20250331,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02627,2025,02627,2627.HK,blind_test,matched,symbol+source_year+ipo,2025-08-11,10830372,201004310703,中慧生物-B,true,true,false,12.9,12.9000,,P3401,全球發售,生物技术,"431,409,540","382,700,000",true,20250811,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02629,2025,02629,2629.HK,blind_test,matched,symbol+source_year+ipo,2025-05-23,101523936,201004308323,Mirxes-B,true,true,false,23.3,23.3000,,P3401,全球發售,生物技术,"1,086,246,000","880,500,000",true,20250523,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02630,2025,02630,2630.HK,blind_test,matched,symbol+source_year+ipo,2025-11-06,10815240,201004313463,旺山旺水-B,true,true,false,33.37,33.3700,,P3401,全球發售,生物技术,"587,238,586","527,360,000",true,20251106,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2025_02631,2025,02631,2631.HK,blind_test,matched,symbol+source_year+ipo,2025-08-20,10495470,201004311003,天岳先進,true,true,false,42.8,42.8000,,P3401,全球發售,半导体设备与材料,"2,350,041,000","2,237,700,000",true,20250820,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
